股票名称,最低价天数,收盘价天数,
宇环数控_1002903.csv,0,0,
宇通客车_0600066.csv,17,17,
宇顺电子_1002289.csv,0,0,
安井食品_0603345.csv,3,0,
安信信托_0600816.csv,44,44,
安凯客车_1000868.csv,5,2,
安利股份_1300218.csv,37,37,
安图生物_0603658.csv,34,0,
安奈儿_1002875.csv,43,43,
安妮股份_1002235.csv,18,0,
安居宝_1300155.csv,36,0,
安彩高科_0600207.csv,12,0,
安德利_0603031.csv,33,29,
安徽合力_0600761.csv,18,18,
安徽水利_0600502.csv,29,0,
安控科技_1300370.csv,35,35,
安正时尚_0603839.csv,20,19,
安泰科技_1000969.csv,15,0,
安洁科技_1002635.csv,40,0,
安琪酵母_0600298.csv,43,0,
安硕信息_1300380.csv,33,0,
安科瑞_1300286.csv,33,33,
安科生物_1300009.csv,42,40,
安纳达_1002136.csv,37,19,
安记食品_0603696.csv,36,29,
安诺其_1300067.csv,24,24,
安车检测_1300572.csv,19,0,
安达维尔_1300719.csv,41,41,
安迪苏_0600299.csv,19,15,
安通控股_0600179.csv,17,0,
安道麦A_1000553.csv,19,19,
安道麦B_1200553.csv,0,0,
安阳钢铁_0600569.csv,43,43,
安靠智电_1300617.csv,37,37,
宋城演艺_1300144.csv,26,26,
宋都股份_0600077.csv,20,0,
完美世界_1002624.csv,48,48,
宏创控股_1002379.csv,18,18,
宏发股份_0600885.csv,69,55,
宏图高科_0600122.csv,43,38,
宏大爆破_1002683.csv,19,0,
宏川智慧_1002930.csv,18,18,
宏昌电子_0603002.csv,18,18,
宏润建设_1002062.csv,43,0,
宏盛股份_0603090.csv,0,0,
宏辉果蔬_0603336.csv,40,40,
宏达新材_1002211.csv,8,8,
宏达电子_1300726.csv,43,43,
宏达矿业_0600532.csv,19,18,
宏达股份_0600331.csv,38,0,
宏达高科_1002144.csv,40,40,
宗申动力_1001696.csv,8,8,
宜华健康_1000150.csv,43,0,
宜华木业_0600978.csv,18,18,
宜安科技_1300328.csv,0,0,
宜宾纸业_0600793.csv,15,15,
宜昌交运_1002627.csv,20,0,
宜通世纪_1300310.csv,1,0,
宝信B_0900926.csv,8,0,
宝信软件_0600845.csv,2,0,
宝光股份_0600379.csv,8,0,
宝利国际_1300135.csv,19,18,
宝塔实业_1000595.csv,19,0,
宝德股份_1300023.csv,45,45,
宝新能源_1000690.csv,38,38,
宝泰隆_0601011.csv,7,6,
宝胜股份_0600973.csv,19,19,
宝色股份_1300402.csv,19,19,
宝莫股份_1002476.csv,18,18,
宝莱特_1300246.csv,18,18,
宝通科技_1300031.csv,43,0,
宝钛股份_0600456.csv,28,0,
宝钢包装_0601968.csv,19,18,
宝钢股份_0600019.csv,19,19,
宝馨科技_1002514.csv,6,0,
宝鹰股份_1002047.csv,19,19,
实丰文化_1002862.csv,37,36,
实达集团_0600734.csv,40,0,
宣亚国际_1300612.csv,42,0,
家家悦_0603708.csv,10,4,
容大感光_1300576.csv,45,0,
密尔克卫_0603713.csv,19,0,
富临精工_1300432.csv,13,7,
富临运业_1002357.csv,0,0,
富奥B_1200030.csv,18,0,
富奥股份_1000030.csv,28,0,
富安娜_1002327.csv,28,28,
富春环保_1002479.csv,12,12,
富春股份_1300299.csv,7,0,
富森美_1002818.csv,20,20,
富满电子_1300671.csv,38,2,
富瀚微_1300613.csv,51,51,
富煌钢构_1002743.csv,29,29,
富瑞特装_1300228.csv,15,8,
富祥股份_1300497.csv,0,0,
富通鑫茂_1000836.csv,6,0,
富邦股份_1300387.csv,8,0,
寒锐钴业_1300618.csv,43,19,
寿仙谷_0603896.csv,28,0,
小商品城_0600415.csv,40,39,
小天鹅A_1000418.csv,21,21,
小天鹅B_1200418.csv,33,33,
小康股份_0601127.csv,256,256,
尔康制药_1300267.csv,5,5,
尖峰集团_0600668.csv,18,18,
尚品宅配_1300616.csv,19,18,
尚纬股份_0603333.csv,13,0,
尚荣医疗_1002551.csv,33,0,
展鹏科技_0603488.csv,19,5,
山东出版_0601019.csv,19,19,
山东华鹏_0603021.csv,29,29,
山东墨龙_1002490.csv,37,33,
山东威达_1002026.csv,29,0,
山东海化_1000822.csv,19,19,
山东矿机_1002526.csv,39,39,
山东章鼓_1002598.csv,33,29,
山东药玻_0600529.csv,3,0,
山东赫达_1002810.csv,3,0,
山东路桥_1000498.csv,19,19,
山东金泰_0600385.csv,0,0,
山东钢铁_0600022.csv,43,43,
山东高速_0600350.csv,29,29,
山东黄金_0600547.csv,71,0,
山大华特_1000915.csv,19,19,
山推股份_1000680.csv,6,6,
山河智能_1002097.csv,19,0,
山河药辅_1300452.csv,43,0,
山煤国际_0600546.csv,14,14,
山西汾酒_0600809.csv,28,1,
山西焦化_0600740.csv,17,17,
山西证券_1002500.csv,19,19,
山西路桥_1000755.csv,6,3,
山鹰纸业_0600567.csv,40,38,
山鼎设计_1300492.csv,8,0,
岭南控股_1000524.csv,16,16,
岭南股份_1002717.csv,33,33,
岱勒新材_1300700.csv,19,0,
岱美股份_0603730.csv,36,0,
岳阳兴长_1000819.csv,21,20,
岳阳林纸_0600963.csv,6,0,
岷江水电_0600131.csv,13,4,
峨眉山A_1000888.csv,29,29,
崇达技术_1002815.csv,8,0,
川仪股份_0603100.csv,19,0,
川大智胜_1002253.csv,48,0,
川恒股份_1002895.csv,8,0,
川投能源_0600674.csv,63,61,
川润股份_1002272.csv,18,0,
川环科技_1300547.csv,44,44,
川能动力_1000155.csv,19,18,
川金诺_1300505.csv,48,0,
工业富联_0601138.csv,8,8,
工商银行_0601398.csv,15,15,
巨人网络_1002558.csv,115,86,
巨力索具_1002342.csv,33,33,
巨化股份_0600160.csv,21,21,
巨星科技_1002444.csv,33,0,
巨轮智能_1002031.csv,44,43,
巴安水务_1300262.csv,5,5,
市北B股_0900902.csv,19,19,
市北高新_0600604.csv,37,19,
希努尔_1002485.csv,41,19,
帝欧家居_1002798.csv,0,0,
常宝股份_1002478.csv,19,19,
常山北明_1000158.csv,37,0,
常山药业_1300255.csv,16,16,
常熟汽饰_0603035.csv,33,19,
常熟银行_0601128.csv,18,0,
常铝股份_1002160.csv,43,43,
常青股份_0603768.csv,29,19,
平安银行_1000001.csv,8,8,
平庄能源_1000780.csv,0,0,
平治信息_1300571.csv,48,48,
平潭发展_1000592.csv,7,7,
平煤股份_0601666.csv,8,2,
平高电气_0600312.csv,73,0,
幸福蓝海_1300528.csv,38,19,
广东明珠_0600382.csv,19,19,
广东榕泰_0600589.csv,2,0,
广东甘化_1000576.csv,14,14,
广东骏亚_0603386.csv,48,48,
广东鸿图_1002101.csv,43,43,
广信材料_1300537.csv,16,16,
广信股份_0603599.csv,18,0,
广博股份_1002103.csv,19,19,
广发证券_1000776.csv,19,19,
广和通_1300638.csv,33,33,
广哈通信_1300711.csv,9,0,
广宇发展_1000537.csv,42,33,
广宇集团_1002133.csv,43,43,
广安爱众_0600979.csv,44,44,
广州发展_0600098.csv,28,19,
广州浪奇_1000523.csv,28,28,
广州港_0601228.csv,29,29,
广州酒家_0603043.csv,7,0,
广弘控股_1000529.csv,8,8,
广日股份_0600894.csv,0,0,
广晟有色_0600259.csv,28,28,
广汇汽车_0600297.csv,21,19,
广汇物流_0600603.csv,28,28,
广汇能源_0600256.csv,33,33,
广汽集团_0601238.csv,15,15,
广泽股份_0600882.csv,2,0,
广济药业_1000952.csv,38,38,
广深铁路_0601333.csv,66,66,
广生堂_1300436.csv,8,6,
广田集团_1002482.csv,39,39,
广电电气_0601616.csv,48,44,
广电网络_0600831.csv,1,1,
广电运通_1002152.csv,37,0,
广百股份_1002187.csv,29,19,
广联达_1002410.csv,2,0,
广聚能源_1000096.csv,38,0,
广西广电_0600936.csv,28,19,
广誉远_0600771.csv,16,0,
庄园牧场_1002910.csv,2,1,
应流股份_0603308.csv,28,28,
庞大集团_0601258.csv,42,42,
康力电梯_1002367.csv,16,16,
康尼机电_0603111.csv,18,13,
康弘药业_1002773.csv,4,0,
康强电子_1002119.csv,34,34,
康德莱_0603987.csv,29,29,
康恩贝_0600572.csv,0,0,
康惠制药_0603139.csv,29,0,
康拓红外_1300455.csv,19,19,
康斯特_1300445.csv,20,20,
康旗股份_1300061.csv,54,52,
康普顿_0603798.csv,0,0,
康欣新材_0600076.csv,37,19,
康泰生物_1300601.csv,19,2,
康盛股份_1002418.csv,0,0,
康缘药业_0600557.csv,18,18,
康美药业_0600518.csv,19,18,
康芝药业_1300086.csv,7,0,
康辰药业_0603590.csv,38,38,
康达新材_1002669.csv,8,8,
康隆达_0603665.csv,50,0,
康龙化成_1300759.csv,45,0,
延华智能_1002178.csv,33,33,
延安必康_1002411.csv,96,0,
延江股份_1300658.csv,30,30,
延长化建_0600248.csv,2,2,
建发股份_0600153.csv,1,1,
建投能源_1000600.csv,27,0,
建新股份_1300107.csv,20,0,
建研院_0603183.csv,7,7,
建研集团_1002398.csv,17,17,
建科院_1300675.csv,52,52,
建艺集团_1002789.csv,18,0,
建设机械_0600984.csv,16,0,
建设银行_0601939.csv,9,9,
建车B_1200054.csv,0,0,
开元股份_1300338.csv,0,0,
开创国际_0600097.csv,49,49,
开尔新材_1300234.csv,15,15,
开山股份_1300257.csv,44,43,
开开B股_0900943.csv,38,38,
开开实业_0600272.csv,37,33,
开润股份_1300577.csv,17,17,
开滦股份_0600997.csv,19,0,
开立医疗_1300633.csv,4,0,
开能健康_1300272.csv,42,42,
引力传媒_0603598.csv,29,29,
弘业股份_0600128.csv,43,43,
弘亚数控_1002833.csv,28,2,
弘宇股份_1002890.csv,33,33,
弘讯科技_0603015.csv,43,0,
弘高创意_1002504.csv,37,37,
张家港行_1002839.csv,44,44,
张家界_1000430.csv,25,0,
张江高科_0600895.csv,33,33,
张裕A_1000869.csv,28,19,
张裕B_1200869.csv,8,7,
强力新材_1300429.csv,97,97,
强生控股_0600662.csv,29,0,
当代东方_1000673.csv,40,19,
当代明诚_0600136.csv,7,7,
当升科技_1300073.csv,99,99,
彤程新材_0603650.csv,43,43,
彩虹股份_0600707.csv,49,29,
彩讯股份_1300634.csv,38,38,
徐家汇_1002561.csv,19,19,
徐工机械_1000425.csv,16,16,
徕木股份_0603633.csv,38,38,
得利斯_1002330.csv,2,1,
得润电子_1002055.csv,44,44,
得邦照明_0603303.csv,29,28,
御家汇_1300740.csv,52,52,
御银股份_1002177.csv,18,0,
微光股份_1002801.csv,21,0,
德创环保_0603177.csv,2,2,
德力股份_1002571.csv,19,19,
德威新材_1300325.csv,6,6,
德宏股份_0603701.csv,18,0,
德尔未来_1002631.csv,5,5,
德尔股份_1300473.csv,43,43,
德展健康_1000813.csv,27,27,
德新交运_0603032.csv,19,19,
德生科技_1002908.csv,23,0,
德美化工_1002054.csv,0,0,
德联集团_1002666.csv,3,3,
德艺文创_1300640.csv,8,0,
德豪润达_1002005.csv,48,48,
德赛电池_1000049.csv,53,51,
德赛西威_1002920.csv,28,28,
德邦股份_0603056.csv,19,19,
必创科技_1300667.csv,33,33,
志邦家居_0603801.csv,23,22,
快克股份_0603203.csv,51,49,
快意电梯_1002774.csv,53,53,
思创医惠_1300078.csv,37,0,
思源电气_1002028.csv,19,19,
思特奇_1300608.csv,2,0,
思维列控_0603508.csv,2,0,
思美传媒_1002712.csv,43,0,
怡亚通_1002183.csv,18,18,
怡球资源_0601388.csv,43,43,
怡达股份_1300721.csv,40,40,
恒丰纸业_0600356.csv,35,35,
恒为科技_0603496.csv,19,2,
恒久科技_1002808.csv,9,0,
恒信东方_1300081.csv,10,8,
恒力股份_0600346.csv,8,8,
恒基达鑫_1002492.csv,19,19,
恒大高新_1002591.csv,44,38,
恒天海龙_1000677.csv,24,24,
恒宝股份_1002104.csv,36,0,
恒康医疗_1002219.csv,43,43,
恒星科技_1002132.csv,18,18,
恒林股份_0603661.csv,20,19,
恒泰实达_1300513.csv,37,0,
恒泰艾普_1300157.csv,19,19,
恒润股份_0603985.csv,53,53,
恒源煤电_0600971.csv,18,16,
恒瑞医药_0600276.csv,53,3,
恒生电子_0600570.csv,19,19,
恒立实业_1000622.csv,48,48,
恒立液压_0601100.csv,39,38,
恒通科技_1300374.csv,43,43,
恒通股份_0603223.csv,33,33,
恒逸石化_1000703.csv,21,19,
恒邦股份_1002237.csv,18,0,
恒铭达_1002947.csv,49,49,
恒银金融_0603106.csv,43,0,
恒锋信息_1300605.csv,0,0,
恒锋工具_1300488.csv,0,0,
恒顺众N_1300208.csv,21,21,
恒顺醋业_0600305.csv,21,21,
恩华药业_1002262.csv,33,33,
恩捷股份_1002812.csv,43,0,
恺英网络_1002517.csv,44,44,
悦心健康_1002162.csv,19,19,
悦达投资_0600805.csv,18,18,
惠伦晶体_1300460.csv,48,46,
惠博普_1002554.csv,18,16,
惠发股份_0603536.csv,18,18,
惠天热电_1000692.csv,19,18,
惠威科技_1002888.csv,23,23,
惠泉啤酒_0600573.csv,30,30,
惠而浦_0600983.csv,28,0,
惠达卫浴_0603385.csv,40,29,
意华股份_1002897.csv,28,28,
慈文传媒_1002343.csv,41,41,
慈星股份_1300307.csv,37,0,
成都路桥_1002628.csv,17,17,
成都银行_0601838.csv,18,15,
成飞集成_1002190.csv,16,16,
我乐家居_0603326.csv,29,27,
我武生物_1300357.csv,1,0,
我爱我家_1000560.csv,29,29,
戴维医疗_1300314.csv,46,46,
扬农化工_0600486.csv,18,18,
扬子新材_1002652.csv,19,0,
扬杰科技_1300373.csv,53,53,
承德露露_1000848.csv,48,48,
报喜鸟_1002154.csv,38,38,
拉夏贝尔_0603157.csv,46,46,
拉芳家化_0603630.csv,37,36,
拓尔思_1300229.csv,6,0,
拓斯达_1300607.csv,19,19,
拓日新能_1002218.csv,40,40,
拓普集团_0601689.csv,40,39,
拓维信息_1002261.csv,2,0,
拓邦股份_1002139.csv,7,0,
招商公路_1001965.csv,48,44,
招商港口_1001872.csv,21,21,
招商蛇口_1001979.csv,28,28,
招商证券_0600999.csv,19,0,
招商轮船_0601872.csv,19,19,
招商银行_0600036.csv,17,17,
振东制药_1300158.csv,7,5,
振兴生化_1000403.csv,7,0,
振华B股_0900947.csv,42,0,
振华科技_1000733.csv,36,0,
振华股份_0603067.csv,20,0,
振华重工_0600320.csv,19,19,
振德医疗_0603301.csv,21,21,
振江股份_0603507.csv,69,69,
振芯科技_1300101.csv,43,43,
振静股份_0603477.csv,48,48,
捷佳伟创_1300724.csv,74,62,
捷成股份_1300182.csv,33,0,
捷昌驱动_0603583.csv,8,7,
捷荣技术_1002855.csv,26,0,
捷顺科技_1002609.csv,37,37,
掌趣科技_1300315.csv,19,0,
掌阅科技_0603533.csv,18,18,
探路者_1300005.csv,29,0,
搜于特_1002503.csv,28,28,
摩恩电气_1002451.csv,3,0,
摩登大道_1002656.csv,0,0,
攀钢钒钛_1000629.csv,18,18,
敦煌种业_0600354.csv,38,37,
数字政通_1300075.csv,19,0,
数字认证_1300579.csv,31,31,
数据港_0603881.csv,27,0,
数源科技_1000909.csv,7,0,
数知科技_1300038.csv,37,0,
数码科技_1300079.csv,0,0,
文一科技_0600520.csv,48,44,
文化长城_1300089.csv,38,38,
文山电力_0600995.csv,17,17,
文峰股份_0601010.csv,35,35,
文投控股_0600715.csv,43,43,
文灿股份_0603348.csv,53,53,
文科园林_1002775.csv,9,9,
斯太尔_1000760.csv,19,13,
斯莱克_1300382.csv,25,24,
新世界_0600628.csv,29,29,
新乡化纤_1000949.csv,29,0,
新乳业_1002946.csv,50,50,
新五丰_0600975.csv,15,15,
新亚制程_1002388.csv,19,0,
新余国科_1300722.csv,29,29,
新元科技_1300472.csv,2,2,
新光药业_1300519.csv,40,0,
新兴装备_1002933.csv,43,43,
新兴铸管_1000778.csv,19,0,
新农开发_0600359.csv,25,25,
新农股份_1002942.csv,67,67,
新凤鸣_0603225.csv,19,19,
新力金融_0600318.csv,19,19,
新劲刚_1300629.csv,43,43,
新北洋_1002376.csv,74,0,
新华传媒_0600825.csv,47,47,
新华保险_0601336.csv,9,9,
新华制药_1000756.csv,19,18,
新华医疗_0600587.csv,38,38,
新华文轩_0601811.csv,0,0,
新华百货_0600785.csv,2,1,
新华网_0603888.csv,18,18,
新华联_1000620.csv,43,41,
新华都_1002264.csv,43,43,
新华锦_0600735.csv,19,19,
新和成_1002001.csv,18,16,
新国都_1300130.csv,5,2,
新坐标_0603040.csv,19,19,
新城控股_0601155.csv,3,0,
新大洲A_1000571.csv,8,8,
新大陆_1000997.csv,3,0,
新天然气_0603393.csv,29,29,
新天科技_1300259.csv,18,0,
新天药业_1002873.csv,43,43,
新奥股份_0600803.csv,19,8,
新宁物流_1300013.csv,28,0,
新安股份_0600596.csv,30,30,
新宏泰_0603016.csv,48,48,
新宏泽_1002836.csv,21,0,
新宙邦_1300037.csv,61,55,
新宝股份_1002705.csv,21,21,
新希望_1000876.csv,1,0,
新开普_1300248.csv,37,0,
新开源_1300109.csv,0,0,
新文化_1300336.csv,43,43,
新日恒力_0600165.csv,18,18,
新日股份_0603787.csv,13,13,
新时达_1002527.csv,37,0,
新易盛_1300502.csv,8,0,
新晨科技_1300542.csv,0,0,
新智认知_0603869.csv,19,19,
新朋股份_1002328.csv,0,0,
新泉股份_0603179.csv,48,46,
新洋丰_1000902.csv,33,0,
新海宜_1002089.csv,2,1,
新湖中宝_0600208.csv,43,43,
新潮能源_0600777.csv,18,18,
新澳股份_0603889.csv,19,19,
新界泵业_1002532.csv,20,19,
新疆交建_1002941.csv,49,49,
新疆众和_0600888.csv,27,27,
新疆天业_0600075.csv,15,15,
新疆浩源_1002700.csv,43,43,
新疆火炬_0603080.csv,46,44,
新研股份_1300159.csv,43,43,
新筑股份_1002480.csv,8,0,
新纶科技_1002341.csv,272,121,
新经典_0603096.csv,6,5,
新美星_1300509.csv,14,14,
新联电子_1002546.csv,33,0,
新莱应材_1300260.csv,25,0,
新赛股份_0600540.csv,19,19,
新通联_0603022.csv,35,35,
新野纺织_1002087.csv,33,33,
新钢股份_0600782.csv,43,19,
新集能源_0601918.csv,18,18,
新雷能_1300593.csv,7,0,
新黄浦_0600638.csv,27,0,
方大B_1200055.csv,53,0,
方大炭素_0600516.csv,17,0,
方大特钢_0600507.csv,19,19,
方大集团_1000055.csv,29,0,
方正电机_1002196.csv,8,0,
方正科技_0600601.csv,36,35,
方正证券_0601901.csv,19,19,
方盛制药_0603998.csv,11,11,
方直科技_1300235.csv,19,0,
旋极信息_1300324.csv,39,0,
旗滨集团_0601636.csv,44,21,
无锡银行_0600908.csv,19,19,
日上集团_1002593.csv,19,18,
日出东方_0603366.csv,43,0,
日发精机_1002520.csv,43,0,
日播时尚_0603196.csv,43,43,
日月股份_0603218.csv,32,0,
日机密封_1300470.csv,19,19,
日海智能_1002313.csv,53,0,
日照港_0600017.csv,28,0,
日盈电子_0603286.csv,38,38,
日科化学_1300214.csv,8,8,
旭光股份_0600353.csv,19,0,
旭升股份_0603305.csv,53,53,
时代万恒_0600241.csv,19,19,
时代出版_0600551.csv,33,19,
时代新材_0600458.csv,17,17,
旷达科技_1002516.csv,18,18,
旺能环境_1002034.csv,2,2,
昂利康_1002940.csv,53,53,
昂立教育_0600661.csv,44,0,
昆仑万维_1300418.csv,19,0,
昆药集团_0600422.csv,15,14,
N兴股份_1002752.csv,49,44,
昊华能源_0601101.csv,19,18,
昊志机电_1300503.csv,45,0,
昌红科技_1300151.csv,29,8,
明德生物_1002932.csv,43,43,
明星电力_0600101.csv,19,19,
明泰铝业_0601677.csv,28,21,
明牌珠宝_1002574.csv,29,29,
明阳智能_0601615.csv,1,0,
明阳电路_1300739.csv,0,0,
易世达_1300125.csv,2,2,
易事特_1300376.csv,0,0,
易华录_1300212.csv,0,0,
易尚展示_1002751.csv,39,39,
易德龙_0603380.csv,28,7,
易成新能_1300080.csv,19,19,
易明医药_1002826.csv,43,40,
易联众_1300096.csv,49,48,
易见股份_0600093.csv,20,20,
星云股份_1300648.csv,33,33,
星光农机_0603789.csv,40,11,
星宇股份_0601799.csv,5,0,
星帅尔_1002860.csv,44,44,
星徽精密_1300464.csv,36,0,
星星科技_1300256.csv,48,48,
星普医科_1300143.csv,53,0,
星期六_1002291.csv,28,19,
星湖科技_0600866.csv,17,0,
星源材质_1300568.csv,19,19,
星网宇达_1002829.csv,23,23,
星网锐捷_1002396.csv,13,0,
星辉娱乐_1300043.csv,35,35,
春光科技_0603657.csv,52,0,
春兰股份_0600854.csv,18,18,
春兴精工_1002547.csv,2,2,
春秋电子_0603890.csv,0,0,
春秋航空_0601021.csv,3,2,
春风动力_0603129.csv,28,0,
昭衍新药_0603127.csv,8,6,
晋亿实业_0601002.csv,18,0,
晋西车轴_0600495.csv,33,33,
晓程科技_1300139.csv,33,33,
晨丰科技_0603685.csv,21,0,
晨光文具_0603899.csv,4,2,
晨光生物_1300138.csv,7,7,
晨化股份_1300610.csv,33,33,
晨曦航空_1300581.csv,44,44,
晨鑫科技_1002447.csv,22,0,
晨鸣纸业_1000488.csv,52,52,
普丽盛_1300442.csv,37,0,
普利制药_1300630.csv,5,5,
普利特_1002324.csv,21,20,
普洛药业_1000739.csv,0,0,
普莱柯_0603566.csv,2,2,
普路通_1002769.csv,43,43,
普邦股份_1002663.csv,19,19,
景兴纸业_1002067.csv,40,33,
景嘉微_1300474.csv,43,43,
景峰医药_1000908.csv,20,20,
景旺电子_0603228.csv,44,10,
晶华新材_0603683.csv,33,33,
晶方科技_0603005.csv,37,0,
晶瑞股份_1300655.csv,44,44,
晶盛机电_1300316.csv,44,0,
智云股份_1300097.csv,8,8,
智光电气_1002169.csv,34,0,
智动力_1300686.csv,2,0,
智度股份_1000676.csv,45,44,
智慧松德_1300173.csv,19,19,
智慧能源_0600869.csv,43,0,
智能自控_1002877.csv,19,18,
智飞生物_1300122.csv,8,0,
暴风集团_1300431.csv,43,43,
曙光股份_0600303.csv,7,0,
曲江文旅_0600706.csv,26,26,
曲美家居_0603818.csv,28,0,
有研新材_0600206.csv,25,25,
朗博科技_0603655.csv,27,0,
朗姿股份_1002612.csv,43,43,
朗新科技_1300682.csv,3,3,
朗源股份_1300175.csv,19,0,
朗玛信息_1300288.csv,10,0,
朗科智能_1300543.csv,37,0,
朗科科技_1300042.csv,2,0,
朗迪集团_0603726.csv,46,46,
木林森_1002745.csv,47,47,
未名医药_1002581.csv,17,17,
本钢板B_1200761.csv,43,0,
本钢板材_1000761.csv,29,29,
机器人_1300024.csv,37,37,
机电B股_0900925.csv,19,19,
杉杉股份_0600884.csv,53,53,
来伊份_0603777.csv,0,0,
杭叉集团_0603298.csv,28,21,
杭州园林_1300649.csv,44,44,
杭州解百_0600814.csv,29,29,
杭州银行_0600926.csv,19,19,
杭州高新_1300478.csv,2,0,
杭氧股份_1002430.csv,18,17,
杭汽轮B_1200771.csv,21,21,
杭电股份_0603618.csv,17,0,
杭萧钢构_0600477.csv,36,36,
杭钢股份_0600126.csv,33,30,
杭锅股份_1002534.csv,19,18,
杭齿前进_0601177.csv,54,54,
杰克股份_0603337.csv,54,43,
杰恩设计_1300668.csv,29,0,
杰瑞股份_1002353.csv,20,19,
杰赛科技_1002544.csv,20,0,
松发股份_0603268.csv,2,0,
松芝股份_1002454.csv,10,0,
林州重机_1002535.csv,33,33,
林洋能源_0601222.csv,0,0,
林海股份_0600099.csv,11,2,
柏堡龙_1002776.csv,3,0,
柘中股份_1002346.csv,33,33,
柯利达_0603828.csv,12,2,
柳工_1000528.csv,19,19,
柳药股份_0603368.csv,4,0,
柳钢股份_0601003.csv,65,64,
标准股份_0600302.csv,33,33,
栖霞建设_0600533.csv,29,29,
株冶集团_0600961.csv,43,43,
格力地产_0600185.csv,28,21,
格力电器_1000651.csv,9,9,
格尔软件_0603232.csv,21,21,
格林美_1002340.csv,19,19,
桂东电力_0600310.csv,37,36,
桂冠电力_0600236.csv,28,19,
桂发祥_1002820.csv,29,0,
桂林三金_1002275.csv,33,29,
桂林旅游_1000978.csv,28,26,
桐昆股份_0601233.csv,18,16,
梅安森_1300275.csv,0,0,
梅花生物_0600873.csv,19,19,
梅轮电梯_0603321.csv,58,58,
梅雁吉祥_0600868.csv,11,11,
梦洁股份_1002397.csv,18,18,
梦百合_0603313.csv,2,2,
梦网集团_1002123.csv,33,32,
梦舟股份_0600255.csv,42,42,
棒杰股份_1002634.csv,10,6,
棕榈股份_1002431.csv,43,42,
森源电气_1002358.csv,166,166,
森特股份_0603098.csv,54,0,
森远股份_1300210.csv,43,43,
森霸传感_1300701.csv,43,43,
森马服饰_1002563.csv,30,0,
楚天科技_1300358.csv,38,19,
楚天高速_0600035.csv,33,33,
楚江新材_1002171.csv,36,0,
榕基软件_1002474.csv,19,19,
模塑科技_1000700.csv,15,12,
横店东磁_1002056.csv,18,8,
横店影视_0603103.csv,44,44,
横河模具_1300539.csv,36,36,
欢瑞世纪_1000892.csv,47,47,
欣天科技_1300615.csv,53,0,
欣旺达_1300207.csv,8,0,
欣锐科技_1300745.csv,48,48,
欣龙控股_1000955.csv,0,0,
欧亚集团_0600697.csv,44,44,
欧普康视_1300595.csv,1,0,
欧普照明_0603515.csv,28,0,
欧比特_1300053.csv,43,43,
欧派家居_0603833.csv,23,19,
欧浦智网_1002711.csv,2,2,
欧菲科技_1002456.csv,48,48,
歌力思_0603808.csv,43,0,
歌华有线_0600037.csv,38,38,
歌尔股份_1002241.csv,0,0,
