股票名称,最低价天数,收盘价天数,
翠微股份_0603123.csv,19,19,
翰宇药业_1300199.csv,3,3,
耀皮B股_0900918.csv,0,0,
耀皮玻璃_0600819.csv,0,0,
老凤祥B_0900905.csv,1,1,
老凤祥_0600612.csv,20,19,
老板电器_1002508.csv,22,22,
老白干酒_0600559.csv,19,0,
老百姓_0603883.csv,43,43,
耐威科技_1300456.csv,44,44,
联创互联_1300343.csv,29,0,
联创光电_0600363.csv,37,37,
联创电子_1002036.csv,8,0,
联化科技_1002250.csv,0,0,
联发股份_1002394.csv,43,43,
联合光电_1300691.csv,37,37,
联建光电_1300269.csv,43,43,
联得装备_1300545.csv,49,49,
联明股份_0603006.csv,37,37,
联泰环保_0603797.csv,0,0,
联环药业_0600513.csv,18,18,
联络互动_1002280.csv,43,0,
联美控股_0600167.csv,33,33,
联诚精密_1002921.csv,51,51,
聚光科技_1300203.csv,44,40,
聚力文化_1002247.csv,38,38,
聚灿光电_1300708.csv,42,42,
聚隆科技_1300475.csv,33,0,
聚飞光电_1300303.csv,7,0,
聚龙股份_1300202.csv,1,0,
胜利精密_1002426.csv,48,48,
胜利股份_1000407.csv,19,18,
胜宏科技_1300476.csv,45,44,
能科股份_0603859.csv,0,0,
腾信股份_1300392.csv,11,0,
腾达建设_0600512.csv,19,0,
腾邦国际_1300178.csv,44,44,
腾龙股份_0603158.csv,40,32,
至正股份_0603991.csv,26,26,
至纯科技_0603690.csv,43,0,
舍得酒业_0600702.csv,28,28,
舒泰神_1300204.csv,17,15,
舜B_1200168.csv,2,2,
航发动力_0600893.csv,47,44,
航发控制_1000738.csv,43,43,
航发科技_0600391.csv,32,0,
航天信息_0600271.csv,53,53,
航天动力_0600343.csv,18,18,
航天发展_1000547.csv,8,0,
航天工程_0603698.csv,8,8,
航天彩虹_1002389.csv,51,51,
航天晨光_0600501.csv,24,24,
航天机电_0600151.csv,26,26,
航天电器_1002025.csv,53,53,
航天电子_0600879.csv,43,43,
航天科技_1000901.csv,35,0,
航天通信_0600677.csv,32,32,
航天长峰_0600855.csv,13,13,
航新科技_1300424.csv,44,44,
航民股份_0600987.csv,18,18,
航锦科技_1000818.csv,2,0,
良信电器_1002706.csv,38,0,
艾华集团_0603989.csv,52,52,
艾德生物_1300685.csv,43,43,
艾格拉斯_1002619.csv,40,29,
艾比森_1300389.csv,50,0,
艾艾精工_0603580.csv,28,0,
节能风电_0601016.csv,40,38,
芒果超媒_1300413.csv,33,33,
芭田股份_1002170.csv,2,0,
芯能科技_0603105.csv,54,54,
花园生物_1300401.csv,1,0,
花王股份_0603007.csv,50,0,
苏交科_1300284.csv,43,42,
苏利股份_0603585.csv,33,33,
苏博特_0603916.csv,27,27,
苏垦农发_0601952.csv,43,43,
苏大维格_1300331.csv,22,22,
苏奥传感_1300507.csv,28,28,
苏威孚B_1200581.csv,44,43,
苏宁易购_1002024.csv,18,17,
苏宁环球_1000718.csv,21,20,
苏州固锝_1002079.csv,37,37,
苏州科达_0603660.csv,0,0,
苏州高新_0600736.csv,12,0,
苏州龙杰_0603332.csv,63,63,
苏常柴A_1000570.csv,28,28,
苏常柴B_1200570.csv,28,0,
苏泊尔_1002032.csv,21,0,
苏美达_0600710.csv,10,10,
苏试试验_1300416.csv,28,28,
英力特_1000635.csv,20,0,
英可瑞_1300713.csv,43,43,
英唐智控_1300131.csv,36,0,
英威腾_1002334.csv,19,18,
英搏尔_1300681.csv,44,43,
英洛华_1000795.csv,36,36,
英派斯_1002899.csv,48,48,
英特集团_1000411.csv,19,19,
英科医疗_1300677.csv,19,0,
英维克_1002837.csv,5,3,
英联股份_1002846.csv,15,12,
英飞拓_1002528.csv,37,37,
英飞特_1300582.csv,53,0,
茂业商业_0600828.csv,28,28,
茂化实华_1000637.csv,5,5,
茂硕电源_1002660.csv,18,18,
茶花股份_0603615.csv,29,29,
荃银高科_1300087.csv,18,0,
荣丰控股_1000668.csv,13,0,
荣之联_1002642.csv,0,0,
荣华实业_0600311.csv,18,18,
荣安地产_1000517.csv,19,0,
荣晟环保_0603165.csv,49,49,
荣泰健康_0603579.csv,43,43,
荣盛发展_1002146.csv,33,29,
荣盛石化_1002493.csv,19,18,
荣科科技_1300290.csv,8,0,
药明康德_0603259.csv,40,0,
药石科技_1300725.csv,2,0,
莎普爱思_0603168.csv,2,2,
莫高股份_0600543.csv,25,0,
莱克电气_0603355.csv,43,0,
莱宝高科_1002106.csv,28,28,
莱绅通灵_0603900.csv,28,25,
莱美药业_1300006.csv,6,6,
莱茵体育_1000558.csv,32,32,
莱茵生物_1002166.csv,7,7,
菲利华_1300395.csv,48,48,
菲林格尔_0603226.csv,2,0,
菲达环保_0600526.csv,4,4,
萃华珠宝_1002731.csv,72,72,
营口港_0600317.csv,28,0,
葛洲坝_0600068.csv,33,33,
葵花药业_1002737.csv,48,0,
蒙娜丽莎_1002918.csv,2,2,
蒙草生态_1300355.csv,38,38,
蓝丰生化_1002513.csv,23,0,
蓝光发展_0600466.csv,29,0,
蓝帆医疗_1002382.csv,19,0,
蓝思科技_1300433.csv,7,7,
蓝晓科技_1300487.csv,52,48,
蓝海华腾_1300484.csv,44,0,
蓝焰控股_1000968.csv,19,0,
蓝盾股份_1300297.csv,19,0,
蓝色光标_1300058.csv,1,1,
蓝英装备_1300293.csv,38,38,
蓝黛传动_1002765.csv,30,30,
蔚蓝生物_0603739.csv,59,59,
藏格控股_1000408.csv,54,54,
虹美菱B_1200521.csv,43,0,
融捷健康_1300247.csv,33,33,
融捷股份_1002192.csv,2,0,
融钰集团_1002622.csv,20,0,
蠡湖股份_1300694.csv,21,21,
裕兴股份_1300305.csv,19,0,
裕同科技_1002831.csv,31,31,
襄阳轴承_1000678.csv,18,0,
西仪股份_1002265.csv,22,22,
西南证券_0600369.csv,19,0,
西宁特钢_0600117.csv,43,43,
西安旅游_1000610.csv,22,22,
西安银行_0600928.csv,34,34,
西安饮食_1000721.csv,26,26,
西山煤电_1000983.csv,8,8,
西昌电力_0600505.csv,10,9,
西水股份_0600291.csv,19,19,
西泵股份_1002536.csv,53,29,
西王食品_1000639.csv,28,28,
西菱动力_1300733.csv,19,19,
西藏发展_1000752.csv,12,12,
西藏城投_0600773.csv,33,19,
西藏天路_0600326.csv,29,0,
西藏珠峰_0600338.csv,16,0,
西藏矿业_1000762.csv,19,19,
西藏药业_0600211.csv,0,0,
西部创业_1000557.csv,0,0,
西部建设_1002302.csv,28,28,
西部材料_1002149.csv,19,18,
西部牧业_1300106.csv,18,13,
西部矿业_0601168.csv,44,43,
西部证券_1002673.csv,19,19,
西部资源_0600139.csv,35,35,
西部黄金_0601069.csv,48,48,
西陇科学_1002584.csv,3,3,
视源股份_1002841.csv,38,0,
视觉中国_1000681.csv,7,7,
誉衡药业_1002437.csv,34,34,
许继电气_1000400.csv,73,0,
设研院_1300732.csv,53,53,
设计总院_0603357.csv,33,33,
证通电子_1002197.csv,43,0,
诚志股份_1000990.csv,25,25,
诚意药业_0603811.csv,5,2,
诚益通_1300430.csv,3,1,
诚迈科技_1300598.csv,23,21,
诚邦股份_0603316.csv,33,33,
诺力股份_0603611.csv,2,0,
诺德股份_0600110.csv,2,0,
诺普信_1002215.csv,6,6,
诺邦股份_0603238.csv,83,82,
读者传媒_0603999.csv,19,19,
豪能股份_0603809.csv,18,18,
豪迈科技_1002595.csv,39,0,
豫光金铅_0600531.csv,44,44,
豫园股份_0600655.csv,0,0,
豫能控股_1001896.csv,3,3,
豫金刚石_1300064.csv,18,18,
贝斯特_1300580.csv,18,18,
贝瑞基因_1000710.csv,44,44,
贝肯能源_1002828.csv,5,5,
贝达药业_1300558.csv,40,40,
贝通信_0603220.csv,10,0,
财信发展_1000838.csv,19,19,
财通证券_0601108.csv,19,19,
贤丰控股_1002141.csv,44,5,
贵人鸟_0603555.csv,33,33,
贵州燃气_0600903.csv,53,53,
贵州百灵_1002424.csv,17,13,
贵州茅台_0600519.csv,7,7,
贵广网络_0600996.csv,5,1,
贵研铂业_0600459.csv,8,0,
贵绳股份_0600992.csv,26,26,
贵航股份_0600523.csv,8,0,
贵阳银行_0601997.csv,8,8,
赛为智能_1300044.csv,43,0,
赛升药业_1300485.csv,43,40,
赛意信息_1300687.csv,38,38,
赛托生物_1300583.csv,43,43,
赛摩电气_1300466.csv,15,14,
赛福天_0603028.csv,5,0,
赛腾股份_0603283.csv,1,0,
赛象科技_1002337.csv,39,39,
赛轮轮胎_0601058.csv,17,17,
赛隆药业_1002898.csv,43,43,
赞宇科技_1002637.csv,33,0,
赢合科技_1300457.csv,19,2,
赢时胜_1300377.csv,44,0,
赣粤高速_0600269.csv,18,18,
赣能股份_1000899.csv,19,19,
赣锋锂业_1002460.csv,43,33,
赤峰黄金_0600988.csv,3,3,
赫美集团_1002356.csv,34,34,
超华科技_1002288.csv,8,0,
超图软件_1300036.csv,43,0,
超声电子_1000823.csv,7,0,
超讯通信_0603322.csv,45,45,
超频三_1300647.csv,46,46,
越博动力_1300742.csv,51,51,
越秀金控_1000987.csv,5,5,
跃岭股份_1002725.csv,9,0,
跨境通_1002640.csv,18,18,
路畅科技_1002813.csv,35,0,
路通视信_1300555.csv,45,45,
软控股份_1002073.csv,37,37,
轴研科技_1002046.csv,20,20,
轻纺城_0600790.csv,19,18,
辅仁药业_0600781.csv,19,18,
辉煌科技_1002296.csv,21,0,
辉隆股份_1002556.csv,28,28,
辰安科技_1300523.csv,0,0,
辰欣药业_0603367.csv,33,0,
辽宁成大_0600739.csv,33,0,
达刚路机_1300103.csv,28,28,
达华智能_1002512.csv,38,38,
达威股份_1300535.csv,33,0,
达安基因_1002030.csv,38,38,
达安股份_1300635.csv,48,0,
达实智能_1002421.csv,38,0,
达志科技_1300530.csv,36,18,
达意隆_1002209.csv,37,0,
迅游科技_1300467.csv,45,0,
迈为股份_1300751.csv,19,19,
迈克生物_1300463.csv,8,0,
迈瑞医疗_1300760.csv,1,0,
迎驾贡酒_0603198.csv,21,0,
运达科技_1300440.csv,19,18,
远东传动_1002406.csv,18,18,
远光软件_1002063.csv,19,19,
远兴能源_1000683.csv,6,6,
远大控股_1000626.csv,8,8,
远大智能_1002689.csv,48,48,
远方信息_1300306.csv,39,39,
远望谷_1002161.csv,37,0,
远程股份_1002692.csv,47,44,
远达环保_0600292.csv,18,18,
连云港_0601008.csv,21,21,
迦南科技_1300412.csv,18,18,
迪威迅_1300167.csv,38,0,
迪安诊断_1300244.csv,37,0,
迪森股份_1300335.csv,19,19,
迪瑞医疗_1300396.csv,0,0,
迪生力_0603335.csv,54,0,
迪贝电气_0603320.csv,0,0,
迪马股份_0600565.csv,0,0,
透景生命_1300642.csv,42,40,
通产丽星_1002243.csv,46,46,
通光线缆_1300265.csv,6,6,
通化东宝_0600867.csv,29,28,
通化金马_1000766.csv,18,18,
通合科技_1300491.csv,49,48,
通威股份_0600438.csv,6,6,
通宇通讯_1002792.csv,9,8,
通宝能源_0600780.csv,29,29,
通富微电_1002156.csv,37,37,
通润装备_1002150.csv,19,19,
通源石油_1300164.csv,18,18,
通用股份_0601500.csv,20,20,
通程控股_1000419.csv,19,19,
通策医疗_0600763.csv,0,0,
通葡股份_0600365.csv,9,9,
通裕重工_1300185.csv,29,29,
通达动力_1002576.csv,33,33,
通达股份_1002560.csv,9,8,
通鼎互联_1002491.csv,44,44,
道恩股份_1002838.csv,67,54,
道明光学_1002632.csv,50,50,
道森股份_0603800.csv,19,0,
道氏技术_1300409.csv,8,7,
道道全_1002852.csv,28,28,
邦宝益智_0603398.csv,22,0,
邦讯技术_1300312.csv,52,52,
郑州煤电_0600121.csv,18,18,
郑州银行_1002936.csv,41,41,
郑煤机_0601717.csv,29,29,
郴电国际_0600969.csv,28,28,
鄂尔多斯_0600295.csv,19,19,
鄂武商A_1000501.csv,29,29,
鄂资B股_0900936.csv,35,35,
酒钢宏兴_0600307.csv,43,43,
酒鬼酒_1000799.csv,27,0,
醋化股份_0603968.csv,6,6,
重庆啤酒_0600132.csv,6,6,
重庆建工_0600939.csv,29,29,
重庆水务_0601158.csv,44,44,
重庆港九_0600279.csv,21,21,
重庆燃气_0600917.csv,9,0,
重庆百货_0600729.csv,30,30,
重庆路桥_0600106.csv,26,26,
重庆钢铁_0601005.csv,43,43,
重药控股_1000950.csv,15,15,
量子生物_1300149.csv,56,55,
金一文化_1002721.csv,18,18,
金信诺_1300252.csv,46,20,
金健米业_0600127.csv,29,29,
金冠股份_1300510.csv,45,11,
金刚玻璃_1300093.csv,21,20,
金利华电_1300069.csv,16,8,
金力永磁_1300748.csv,53,53,
金力泰_1300225.csv,17,10,
金卡智能_1300349.csv,19,19,
金发拉比_1002762.csv,46,0,
金发科技_0600143.csv,43,43,
金固股份_1002488.csv,36,36,
金圆股份_1000546.csv,8,7,
金地集团_0600383.csv,29,0,
金城医药_1300233.csv,19,0,
金域医学_0603882.csv,0,0,
金太阳_1300606.csv,48,46,
金奥博_1002917.csv,42,42,
金字火腿_1002515.csv,3,0,
金宇车城_1000803.csv,1,0,
金安国纪_1002636.csv,45,45,
金徽酒_0603919.csv,28,28,
金新农_1002548.csv,6,0,
金明精机_1300281.csv,48,48,
金晶科技_0600586.csv,40,40,
金智科技_1002090.csv,1,0,
金杯汽车_0600609.csv,13,13,
金杯电工_1002533.csv,33,33,
金枫酒业_0600616.csv,40,33,
金桥B股_0900911.csv,10,10,
金桥信息_0603918.csv,38,0,
金正大_1002470.csv,73,73,
金河生物_1002688.csv,1,1,
金洲慈航_1000587.csv,43,43,
金洲管道_1002443.csv,31,30,
金浦钛业_1000545.csv,19,18,
金海环境_0603311.csv,39,38,
金溢科技_1002869.csv,16,0,
金牌厨柜_0603180.csv,59,59,
金牛化工_0600722.csv,25,0,
金瑞矿业_0600714.csv,40,39,
金盾股份_1300411.csv,33,33,
金石东方_1300434.csv,19,0,
金石资源_0603505.csv,5,5,
金禾实业_1002597.csv,15,15,
金种子酒_0600199.csv,27,0,
金科文化_1300459.csv,0,0,
金科股份_1000656.csv,15,15,
金能科技_0603113.csv,18,18,
金自天正_0600560.csv,43,0,
金花股份_0600080.csv,21,21,
金莱特_1002723.csv,1,0,
金融街_1000402.csv,19,19,
金螳螂_1002081.csv,29,29,
金证股份_0600446.csv,18,18,
金诚信_0603979.csv,17,17,
金财互联_1002530.csv,2,2,
金贵银业_1002716.csv,28,8,
金路集团_1000510.csv,18,18,
金轮股份_1002722.csv,43,43,
金辰股份_0603396.csv,2,0,
金达威_1002626.csv,5,0,
金运激光_1300220.csv,9,2,
金通灵_1300091.csv,14,14,
金逸影视_1002905.csv,17,0,
金钼股份_0601958.csv,43,19,
金银河_1300619.csv,0,0,
金陵体育_1300651.csv,21,21,
金陵药业_1000919.csv,18,16,
金陵饭店_0601007.csv,16,16,
金隅集团_0601992.csv,0,0,
金雷风电_1300443.csv,38,0,
金风科技_1002202.csv,19,19,
金鸿控股_1000669.csv,18,18,
金鸿顺_0603922.csv,29,28,
金鹰股份_0600232.csv,26,26,
金麒麟_0603586.csv,28,0,
金龙机电_1300032.csv,8,7,
金龙汽车_0600686.csv,18,18,
金龙羽_1002882.csv,2,0,
钢研高纳_1300034.csv,27,0,
钧达股份_1002865.csv,43,42,
钱江摩托_1000913.csv,33,33,
钱江水利_0600283.csv,41,38,
钱江生化_0600796.csv,29,0,
铁岭新城_1000809.csv,19,19,
铁汉生态_1300197.csv,19,19,
铁流股份_0603926.csv,33,33,
铁龙物流_0600125.csv,33,29,
铜峰电子_0600237.csv,19,19,
铜陵有色_1000630.csv,19,19,
铭普光磁_1002902.csv,31,0,
银之杰_1300085.csv,19,19,
银亿股份_1000981.csv,38,38,
银信科技_1300231.csv,43,0,
银宝山新_1002786.csv,19,19,
银座股份_0600858.csv,19,19,
银星能源_1000862.csv,19,19,
银江股份_1300020.csv,19,0,
银河生物_1000806.csv,19,0,
银河电子_1002519.csv,38,38,
银河磁体_1300127.csv,33,0,
银泰资源_1000975.csv,0,0,
银禧科技_1300221.csv,24,0,
银轮股份_1002126.csv,37,20,
银邦股份_1300337.csv,33,0,
银都股份_0603277.csv,2,0,
银鸽投资_0600069.csv,33,0,
银龙股份_0603969.csv,29,28,
锋龙股份_1002931.csv,51,0,
锌业股份_1000751.csv,42,42,
锐奇股份_1300126.csv,29,0,
锐科激光_1300747.csv,38,38,
锡业股份_1000960.csv,19,19,
锦富技术_1300128.csv,19,19,
锦州港_0600190.csv,24,24,
锦投B股_0900914.csv,29,29,
锦旅B股_0900929.csv,29,28,
锦江B股_0900934.csv,19,19,
锦江投资_0600650.csv,19,19,
锦江股份_0600754.csv,29,28,
锦港B股_0900952.csv,44,43,
锦龙股份_1000712.csv,19,16,
镇海股份_0603637.csv,1,0,
长久物流_0603569.csv,0,0,
长亮科技_1300348.csv,19,19,
长信科技_1300088.csv,10,0,
长园集团_0600525.csv,18,18,
长城军工_0601606.csv,43,43,
长城动漫_1000835.csv,13,13,
长城影视_1002071.csv,37,37,
长城汽车_0601633.csv,13,12,
长城电工_0600192.csv,14,14,
长城科技_0603897.csv,48,48,
长城证券_1002939.csv,43,43,
长安B_1200625.csv,16,16,
长安汽车_1000625.csv,18,16,
长川科技_1300604.csv,15,15,
长方集团_1300301.csv,16,15,
长春一东_0600148.csv,37,37,
长春燃气_0600333.csv,43,43,
长春经开_0600215.csv,33,33,
长春高新_1000661.csv,21,0,
长江传媒_0600757.csv,33,33,
长江投资_0600119.csv,19,0,
长江润发_1002435.csv,18,18,
长江电力_0600900.csv,12,12,
长江证券_1000783.csv,3,0,
长江通信_0600345.csv,0,0,
长沙银行_0601577.csv,19,19,
长海股份_1300196.csv,19,19,
长源电力_1000966.csv,7,0,
长电科技_0600584.csv,38,8,
长白山_0603099.csv,24,24,
长盈精密_1300115.csv,4,4,
长盛轴承_1300718.csv,12,12,
长缆科技_1002879.csv,37,37,
长航凤凰_1000520.csv,21,20,
长荣股份_1300195.csv,44,44,
长虹华意_1000404.csv,19,19,
长虹美菱_1000521.csv,18,18,
长青股份_1002391.csv,19,0,
长青集团_1002616.csv,43,43,
长飞光纤_0601869.csv,45,44,
长高集团_1002452.csv,18,0,
长鹰信质_1002664.csv,13,0,
闰土股份_1002440.csv,8,8,
闻泰科技_0600745.csv,8,2,
闽东电力_1000993.csv,28,0,
闽发铝业_1002578.csv,28,28,
闽灿坤B_1200512.csv,8,2,
阳光城_1000671.csv,40,39,
阳光照明_0600261.csv,3,0,
阳光电源_1300274.csv,8,8,
阳光股份_1000608.csv,17,17,
阳普医疗_1300030.csv,19,0,
阳泉煤业_0600348.csv,10,10,
阳煤化工_0600691.csv,3,3,
阳谷华泰_1300121.csv,50,48,
阿石创_1300706.csv,50,50,
阿科力_0603722.csv,27,27,
际华集团_0601718.csv,39,38,
陆家B股_0900932.csv,12,10,
陆家嘴_0600663.csv,19,19,
陇神戎发_1300534.csv,21,21,
陕国投A_1000563.csv,39,19,
陕天然气_1002267.csv,33,33,
陕西煤业_0601225.csv,19,19,
陕西金叶_1000812.csv,0,0,
陕西黑猫_0601015.csv,19,19,
陕鼓动力_0601369.csv,19,18,
隆利科技_1300752.csv,0,0,
隆华科技_1300263.csv,26,26,
隆基机械_1002363.csv,27,27,
隆基股份_0601012.csv,7,7,
隆平高科_1000998.csv,49,48,
隆盛科技_1300680.csv,18,18,
隆鑫通用_0603766.csv,15,15,
隧道股份_0600820.csv,43,43,
雄塑科技_1300599.csv,19,18,
雄帝科技_1300546.csv,47,0,
雄韬股份_1002733.csv,8,0,
雅克科技_1002409.csv,2,0,
雅化集团_1002497.csv,46,46,
雅戈尔_0600177.csv,25,21,
雅本化学_1300261.csv,26,0,
雅运股份_0603790.csv,0,0,
集友股份_0603429.csv,43,0,
集智股份_1300553.csv,9,0,
集泰股份_1002909.csv,51,40,
雏鹰农牧_1002477.csv,0,0,
雪人股份_1002639.csv,14,14,
雪峰科技_0603227.csv,38,33,
雪榕生物_1300511.csv,9,9,
雪浪环境_1300385.csv,6,0,
雪莱特_1002076.csv,38,38,
雪迪龙_1002658.csv,33,29,
雷曼股份_1300162.csv,17,17,
雷柏科技_1002577.csv,38,38,
雷科防务_1002413.csv,40,40,
雷迪克_1300652.csv,43,19,
霞客环保_1002015.csv,26,26,
露天煤业_1002128.csv,0,0,
露笑科技_1002617.csv,10,10,
青山纸业_0600103.csv,21,21,
青岛双星_1000599.csv,18,18,
青岛啤酒_0600600.csv,8,0,
青岛海尔_0600690.csv,19,19,
青岛港_0601298.csv,27,27,
青岛金王_1002094.csv,19,18,
青岛银行_1002948.csv,43,43,
青松建化_0600425.csv,37,37,
青松股份_1300132.csv,32,21,
青海华鼎_0600243.csv,38,37,
青海春天_0600381.csv,28,28,
青青稞酒_1002646.csv,33,33,
青龙管业_1002457.csv,28,28,
靖远煤电_1000552.csv,19,19,
鞍重股份_1002667.csv,7,0,
鞍钢股份_1000898.csv,48,48,
韦尔股份_0603501.csv,9,0,
韩建河山_0603616.csv,43,43,
音飞储存_0603066.csv,18,18,
韵达股份_1002120.csv,21,0,
韶能股份_1000601.csv,17,16,
韶钢松山_1000717.csv,48,48,
顶固集创_1300749.csv,10,10,
顶点软件_0603383.csv,19,19,
顺丰控股_1002352.csv,50,50,
顺利办_1000606.csv,38,0,
顺发恒业_1000631.csv,33,33,
顺威股份_1002676.csv,11,0,
顺灏股份_1002565.csv,19,19,
顺络电子_1002138.csv,8,0,
顺网科技_1300113.csv,9,8,
顺鑫农业_1000860.csv,10,10,
顾地科技_1002694.csv,12,11,
顾家家居_0603816.csv,54,0,
领益智造_1002600.csv,3,3,
风华高科_1000636.csv,38,38,
风神股份_0600469.csv,0,0,
风范股份_0601700.csv,46,46,
风语筑_0603466.csv,40,0,
飞乐音响_0600651.csv,37,37,
飞亚达A_1000026.csv,43,43,
飞亚达B_1200026.csv,13,13,
飞凯材料_1300398.csv,51,50,
飞利信_1300287.csv,37,0,
飞力达_1300240.csv,16,0,
飞天诚信_1300386.csv,20,0,
飞科电器_0603868.csv,0,0,
飞荣达_1300602.csv,195,195,
飞马国际_1002210.csv,10,10,
飞鹿股份_1300665.csv,43,43,
首创股份_0600008.csv,33,0,
首商股份_0600723.csv,29,29,
首开股份_0600376.csv,31,0,
首旅酒店_0600258.csv,28,0,
首航节能_1002665.csv,7,7,
首钢股份_1000959.csv,43,43,
香山股份_1002870.csv,2,2,
香梨股份_0600506.csv,26,26,
香江控股_0600162.csv,42,0,
香溢融通_0600830.csv,19,18,
香雪制药_1300147.csv,33,0,
香飘飘_0603711.csv,4,4,
马应龙_0600993.csv,0,0,
马钢股份_0600808.csv,69,57,
驰宏锌锗_0600497.csv,19,19,
骅威文化_1002502.csv,44,43,
骆驼股份_0601311.csv,35,35,
高乐股份_1002348.csv,48,48,
高争民爆_1002827.csv,28,28,
高伟达_1300465.csv,0,0,
高升控股_1000971.csv,20,0,
高德红外_1002414.csv,33,33,
高斯贝尔_1002848.csv,53,53,
高新兴_1300098.csv,18,18,
高新发展_1000628.csv,43,43,
高澜股份_1300499.csv,21,0,
高盟新材_1300200.csv,16,15,
高科石化_1002778.csv,5,5,
高能环境_0603588.csv,15,15,
高鸿股份_1000851.csv,18,0,
鱼跃医疗_1002223.csv,40,40,
鲁亿通_1300423.csv,260,260,
鲁信创投_0600783.csv,44,44,
鲁北化工_0600727.csv,0,0,
鲁商置业_0600223.csv,28,19,
鲁抗医药_0600789.csv,31,31,
鲁泰A_1000726.csv,21,21,
鲁泰B_1200726.csv,60,49,
鲁西化工_1000830.csv,0,0,
鲁银投资_0600784.csv,38,38,
鲁阳节能_1002088.csv,5,0,
鲍斯股份_1300441.csv,8,2,
鸣志电器_0603728.csv,74,74,
鸿利智汇_1300219.csv,33,33,
鸿博股份_1002229.csv,18,18,
鸿特科技_1300176.csv,18,18,
鸿路钢构_1002541.csv,20,20,
鸿达兴业_1002002.csv,17,17,
鹏博士_0600804.csv,10,0,
鹏欣资源_0600490.csv,45,45,
鹏翎股份_1300375.csv,5,5,
鹏辉能源_1300438.csv,43,43,
鹏鹞环保_1300664.csv,29,0,
鹏鼎控股_1002938.csv,7,7,
鹭燕医药_1002788.csv,5,2,
鹿港文化_0601599.csv,18,18,
麦克奥迪_1300341.csv,0,0,
麦捷科技_1300319.csv,2,0,
麦格米特_1002851.csv,32,3,
麦趣尔_1002719.csv,47,0,
麦达数字_1002137.csv,19,0,
麦迪科技_0603990.csv,19,0,
黄山B股_0900942.csv,25,0,
黄山旅游_0600054.csv,29,29,
黄山胶囊_1002817.csv,28,19,
黄河旋风_0600172.csv,44,44,
黑牡丹_0600510.csv,19,19,
黑猫股份_1002068.csv,44,43,
黑芝麻_1000716.csv,16,9,
黔源电力_1002039.csv,19,19,
黔轮胎A_1000589.csv,18,18,
鼎信通讯_0603421.csv,28,9,
鼎捷软件_1300378.csv,16,16,
鼎汉技术_1300011.csv,19,0,
鼎胜新材_0603876.csv,50,50,
鼎龙股份_1300054.csv,37,37,
齐峰新材_1002521.csv,44,44,
齐心集团_1002301.csv,12,12,
齐翔腾达_1002408.csv,17,0,
龙元建设_0600491.csv,33,33,
龙净环保_0600388.csv,46,46,
龙大肉食_1002726.csv,4,4,
龙头股份_0600630.csv,29,29,
龙宇燃油_0603003.csv,6,0,
龙建股份_0600853.csv,6,6,
龙星化工_1002442.csv,49,49,
龙江交通_0601188.csv,39,33,
龙泉股份_1002671.csv,27,19,
龙津药业_1002750.csv,32,32,
龙洲股份_1002682.csv,18,18,
龙源技术_1300105.csv,35,19,
龙溪股份_0600592.csv,18,18,
龙蟒佰利_1002601.csv,19,19,
龙蟠科技_0603906.csv,2,0,
龙韵股份_0603729.csv,36,36,
龙马环卫_0603686.csv,42,42,
