хуфз,╧иф╠╢ЗбК,цШЁф,йуел╪ш,вН╦ъ╪ш,вН╣м╪ш,©╙ел╪ш,г╟йуел,уг╣Ь╤Н,уг╣Ь╥Ы,╩╩йжбй,Ёи╫╩а©,Ёи╫╩╫П╤Н,вэйпж╣,аВм╗йпж╣
2019-04-26,'002227,╟б ль я╦,13.65,13.99,13.63,13.92,13.9,-0.25,-1.7986,0.8622,1901930,26266792.7,3011154510.0,3011154510.0
2019-04-25,'002227,╟б ль я╦,13.9,14.81,13.85,14.8,14.85,-0.95,-6.3973,1.392,3070621,43819684.13,3066303860.0,3066303860.0
2019-04-24,'002227,╟б ль я╦,14.85,14.93,14.66,14.66,14.62,0.23,1.5732,0.7686,1695610,25064261.53,3275871390.0,3275871390.0
2019-04-23,'002227,╟б ль я╦,14.62,15.3,14.52,15.3,15.29,-0.67,-4.3819,1.3281,2929714,43622592.34,3225133988.0,3225133988.0
2019-04-22,'002227,╟б ль я╦,15.29,15.78,15.29,15.75,15.86,-0.57,-3.5939,1.5887,3504530,54335154.18,3372934246.0,3372934246.0
2019-04-19,'002227,╟б ль я╦,15.86,16.4,15.29,15.65,15.7,0.16,1.0191,2.7114,5981193,94311287.33,3498674764.0,3498674764.0
2019-04-18,'002227,╟б ль я╦,15.7,16.39,15.45,15.8,15.71,-0.01,-0.0637,2.3541,5193104,82128531.04,3463379180.0,3463379180.0
2019-04-17,'002227,╟б ль я╦,15.71,15.98,15.39,15.57,15.51,0.2,1.2895,1.8303,4037490,63630232.6,3465585154.0,3465585154.0
2019-04-16,'002227,╟б ль я╦,15.51,15.52,14.8,15.23,15.3,0.21,1.3725,1.4068,3103278,47007277.04,3421465674.0,3421465674.0
2019-04-15,'002227,╟б ль я╦,15.3,15.95,15.3,15.7,15.65,-0.35,-2.2364,1.3652,3011586,47165458.2,3375140220.0,3375140220.0
2019-04-12,'002227,╟б ль я╦,15.65,16.29,15.4,15.79,15.77,-0.12,-0.7609,1.7459,3851385,60762327.44,3452349310.0,3452349310.0
2019-04-11,'002227,╟б ль я╦,15.77,15.97,15.32,15.58,15.32,0.45,2.9373,2.975,6562771,103513900.16,3478820998.0,3478820998.0
2019-04-10,'002227,╟б ль я╦,15.32,15.52,15.01,15.2,15.54,-0.22,-1.4157,1.4206,3133901,47808488.24,3379552168.0,3379552168.0
2019-04-09,'002227,╟б ль я╦,15.54,15.92,15.29,15.4,15.52,0.02,0.1289,1.7615,3885823,60678060.8,3428083596.0,3428083596.0
2019-04-08,'002227,╟б ль я╦,15.52,16.16,15.17,16.08,16.01,-0.49,-3.0606,2.8353,6254559,96986271.44,3423671648.0,3423671648.0
2019-04-04,'002227,╟б ль я╦,16.01,16.59,16.0,16.59,16.4,-0.39,-2.378,2.5581,5643100,91092192.89,3531764374.0,3531764374.0
2019-04-03,'002227,╟б ль я╦,16.4,16.72,16.0,16.15,16.61,-0.21,-1.2643,3.4111,7524873,122690311.62,3617797360.0,3617797360.0
2019-04-02,'002227,╟б ль я╦,16.61,17.71,15.58,15.75,16.16,0.45,2.7847,5.6835,12537726,203160702.21,3664122814.0,3664122814.0
2019-04-01,'002227,╟б ль я╦,16.16,16.16,14.42,14.42,14.69,1.47,10.0068,5.0927,11234294,171756540.98,3564853984.0,3564853984.0
2019-03-29,'002227,╟б ль я╦,14.69,14.82,13.91,14.6,15.12,-0.43,-2.8439,5.1341,11325762,163132508.21,3240575806.0,3240575806.0
2019-03-28,'002227,╟б ль я╦,15.12,15.97,14.4,14.54,14.52,0.6,4.1322,8.5414,18842028,287890287.73,3335432688.0,3335432688.0
2019-03-27,'002227,╟б ль я╦,14.52,14.52,14.3,14.52,13.2,1.32,10.0,4.4436,9802381,142271340.1,3203074248.0,3203074248.0
2019-03-26,'002227,╟б ль я╦,13.2,13.9,13.01,13.75,13.75,-0.55,-4.0,1.4519,3202851,43071561.23,2911885680.0,2911885680.0
2019-03-25,'002227,╟б ль я╦,13.75,13.96,13.58,13.66,13.99,-0.24,-1.7155,1.1347,2503051,34581953.6,3033214250.0,3033214250.0
2019-03-22,'002227,╟б ль я╦,13.99,14.12,13.78,14.12,14.15,-0.16,-1.1307,1.3675,3016750,42060070.5,3086157626.0,3086157626.0
2019-03-21,'002227,╟б ль я╦,14.15,14.37,13.91,14.17,14.23,-0.08,-0.5622,2.3343,5149467,72495670.0,3121453210.0,3121453210.0
2019-03-20,'002227,╟б ль я╦,14.23,14.6,13.86,14.3,14.78,-0.55,-3.7212,3.5049,7731771,109155946.7,3139101002.0,3139101002.0
2019-03-19,'002227,╟б ль я╦,14.78,15.25,14.0,14.0,13.86,0.92,6.6378,5.5056,12145288,180692933.13,3260429572.0,3260429572.0
2019-03-18,'002227,╟б ль я╦,13.86,14.1,13.52,13.98,13.67,0.19,1.3899,1.0163,2241973,30846910.02,3057479964.0,3057479964.0
2019-03-15,'002227,╟б ль я╦,13.67,13.78,13.4,13.62,13.63,0.04,0.2935,1.1626,2564639,34825133.03,3015566458.0,3015566458.0
2019-03-14,'002227,╟б ль я╦,13.63,14.16,13.25,13.25,13.59,0.04,0.2943,1.6735,3691803,50856810.48,3006742562.0,3006742562.0
2019-03-13,'002227,╟б ль я╦,13.59,14.03,13.45,14.03,14.04,-0.45,-3.2051,1.7662,3896273,53407782.91,2997918666.0,2997918666.0
2019-03-12,'002227,╟б ль я╦,14.04,14.6,13.81,14.41,14.22,-0.18,-1.2658,2.7023,5961293,84131120.16,3097187496.0,3097187496.0
2019-03-11,'002227,╟б ль я╦,14.22,14.26,13.43,13.43,13.35,0.87,6.5169,2.4802,5471208,76275657.94,3136895028.0,3136895028.0
2019-03-08,'002227,╟б ль я╦,13.35,14.13,13.28,13.84,14.27,-0.92,-6.4471,2.1579,4760302,65703397.68,2944975290.0,2944975290.0
2019-03-07,'002227,╟б ль я╦,14.27,14.47,14.05,14.29,14.5,-0.23,-1.5862,2.8738,6339530,90411740.66,3147924898.0,3147924898.0
2019-03-06,'002227,╟б ль я╦,14.5,15.18,13.86,14.39,14.23,0.27,1.8974,3.8283,8445062,122161173.55,3198662300.0,3198662300.0
2019-03-05,'002227,╟б ль я╦,14.23,14.25,13.67,14.0,14.19,0.04,0.2819,3.0197,6661302,92814321.88,3139101002.0,3139101002.0
2019-03-04,'002227,╟б ль я╦,14.19,14.53,13.66,13.73,13.52,0.67,4.9556,4.4101,9728666,137574575.21,3130277106.0,3130277106.0
2019-03-01,'002227,╟б ль я╦,13.52,13.78,13.3,13.43,13.49,0.03,0.2224,1.9047,4201778,56710770.5,2982476848.0,2982476848.0
2019-02-28,'002227,╟б ль я╦,13.49,13.66,13.07,13.21,13.34,0.15,1.1244,1.7466,3852912,51179640.36,2975858926.0,2975858926.0
2019-02-27,'002227,╟б ль я╦,13.34,13.82,12.95,13.1,13.18,0.16,1.214,2.723,6006921,80013700.77,2942769316.0,2942769316.0
2019-02-26,'002227,╟б ль я╦,13.18,14.14,13.11,13.11,13.09,0.09,0.6875,3.9682,8753655,117683373.93,2907473732.0,2907473732.0
2019-02-25,'002227,╟б ль я╦,13.09,13.35,12.41,12.55,12.48,0.61,4.8878,3.7956,8372958,107402898.12,2887619966.0,2887619966.0
2019-02-22,'002227,╟б ль я╦,12.48,12.48,12.11,12.38,12.53,-0.05,-0.399,2.6561,5859239,72015981.67,2753055552.0,2753055552.0
2019-02-21,'002227,╟б ль я╦,12.53,13.33,12.1,12.33,12.39,0.14,1.1299,3.7815,8341852,105611265.07,2764085422.0,2764085422.0
2019-02-20,'002227,╟б ль я╦,12.39,12.73,12.31,12.52,12.43,-0.04,-0.3218,2.1537,4750954,59485221.69,2733201786.0,2733201786.0
2019-02-19,'002227,╟б ль я╦,12.43,12.74,12.26,12.73,12.65,-0.22,-1.7391,2.9814,6576786,81881400.68,2742025682.0,2742025682.0
2019-02-18,'002227,╟б ль я╦,12.65,12.76,12.36,12.5,12.3,0.35,2.8455,3.1194,6881425,86483228.35,2790557110.0,2790557110.0
2019-02-15,'002227,╟б ль я╦,12.3,12.57,12.18,12.2,12.48,-0.18,-1.4423,2.7277,6017314,74229313.39,2713348020.0,2713348020.0
2019-02-14,'002227,╟б ль я╦,12.48,12.86,12.37,12.72,12.96,-0.48,-3.7037,4.734,10443030,131283293.61,2753055552.0,2753055552.0
2019-02-13,'002227,╟б ль я╦,12.96,12.96,11.82,12.15,11.78,1.18,10.017,6.8515,15114219,189355048.34,2858942304.0,2858942304.0
2019-02-12,'002227,╟б ль я╦,11.78,11.78,10.75,10.75,10.71,1.07,9.9907,1.7235,3801921,43904180.31,2598637372.0,2598637372.0
2019-02-11,'002227,╟б ль я╦,10.71,10.89,10.51,10.89,10.42,0.29,2.7831,0.5303,1169817,12537954.13,2362598154.0,2362598154.0
2019-02-01,'002227,╟б ль я╦,10.42,10.45,10.25,10.26,10.17,0.25,2.4582,0.3222,710800,7374588.0,2298624908.0,2298624908.0
2019-01-31,'002227,╟б ль я╦,10.17,10.45,10.03,10.25,10.23,-0.06,-0.5865,0.6038,1332015,13681386.5,2243475558.0,2243475558.0
2019-01-30,'002227,╟б ль я╦,10.23,10.58,10.22,10.47,10.44,-0.21,-2.0115,0.477,1052260,10950710.2,2256711402.0,2256711402.0
2019-01-29,'002227,╟б ль я╦,10.44,11.2,10.15,11.2,11.16,-0.72,-6.4516,0.9545,2105562,22306337.24,2303036856.0,2303036856.0
2019-01-28,'002227,╟б ль я╦,11.16,11.35,11.11,11.16,11.15,0.01,0.0897,0.5256,1159445,13001528.47,2461866984.0,2461866984.0
2019-01-25,'002227,╟б ль я╦,11.15,11.3,11.11,11.3,11.29,-0.14,-1.24,0.6354,1401760,15686375.58,2459661010.0,2459661010.0
2019-01-24,'002227,╟б ль я╦,11.29,11.54,11.25,11.4,11.54,-0.25,-2.1664,1.0436,2302201,26144245.09,2490544646.0,2490544646.0
2019-01-23,'002227,╟б ль я╦,11.54,11.79,10.91,11.04,11.12,0.42,3.777,1.5488,3416510,38858971.82,2545693996.0,2545693996.0
2019-01-22,'002227,╟б ль я╦,11.12,11.43,11.03,11.33,11.43,-0.31,-2.7122,1.2073,2663202,29706191.55,2453043088.0,2453043088.0
2019-01-21,'002227,╟б ль я╦,11.43,12.39,11.4,12.0,11.33,0.1,0.8826,2.472,5453190,64355377.94,2521428282.0,2521428282.0
2019-01-18,'002227,╟б ль я╦,11.33,11.36,10.79,10.91,10.9,0.43,3.945,1.1514,2539909,28279221.79,2499368542.0,2499368542.0
2019-01-17,'002227,╟б ль я╦,10.9,11.1,10.83,11.05,11.07,-0.17,-1.5357,0.5978,1318800,14406806.0,2404511660.0,2404511660.0
2019-01-16,'002227,╟б ль я╦,11.07,11.31,11.06,11.11,11.27,-0.2,-1.7746,0.6426,1417562,15809095.1,2442013218.0,2442013218.0
2019-01-15,'002227,╟б ль я╦,11.27,11.34,11.05,11.06,11.06,0.21,1.8987,0.8704,1920109,21549830.45,2486132698.0,2486132698.0
2019-01-14,'002227,╟б ль я╦,11.06,11.44,11.01,11.3,11.33,-0.27,-2.3831,0.8601,1897309,21092549.45,2439807244.0,2439807244.0
2019-01-11,'002227,╟б ль я╦,11.33,11.48,11.1,11.37,11.53,-0.2,-1.7346,1.7288,3813604,42972447.02,2499368542.0,2499368542.0
2019-01-10,'002227,╟б ль я╦,11.53,11.57,10.82,10.88,10.94,0.59,5.3931,2.133,4705290,53005516.01,2543488022.0,2543488022.0
2019-01-09,'002227,╟б ль я╦,10.94,11.39,10.76,10.87,10.84,0.1,0.9225,1.6071,3545300,39456816.02,2413335556.0,2413335556.0
2019-01-08,'002227,╟б ль я╦,10.84,11.14,10.82,11.0,11.15,-0.31,-2.7803,1.1483,2533121,27697562.17,2391275816.0,2391275816.0
2019-01-07,'002227,╟б ль я╦,11.15,11.46,10.42,10.56,10.42,0.73,7.0058,1.7724,3909772,43145387.96,2459661010.0,2459661010.0
2019-01-04,'002227,╟б ль я╦,10.42,10.52,9.76,10.09,10.19,0.23,2.2571,0.7205,1589500,16302620.0,2298624908.0,2298624908.0
2019-01-03,'002227,╟б ль я╦,10.19,10.32,10.08,10.19,10.21,-0.02,-0.1959,0.4232,933500,9553824.0,2247887506.0,2247887506.0
2019-01-02,'002227,╟б ль я╦,10.21,10.29,10.14,10.15,10.17,0.04,0.3933,0.3263,719900,7347507.98,2252299454.0,2252299454.0
2018-12-28,'002227,╟б ль я╦,10.17,10.35,10.1,10.33,10.17,0.0,0.0,0.4887,1078009,11015452.8,2243475558.0,2243475558.0
2018-12-27,'002227,╟б ль я╦,10.17,10.77,10.12,10.77,10.54,-0.37,-3.5104,0.6366,1404400,14799738.9,2243475558.0,2243475558.0
2018-12-26,'002227,╟б ль я╦,10.54,10.79,10.35,10.4,10.43,0.11,1.0547,0.7321,1615000,17153822.0,2325096596.0,2325096596.0
2018-12-25,'002227,╟б ль я╦,10.43,10.6,10.1,10.6,10.72,-0.29,-2.7052,0.7344,1620100,16689027.0,2300830882.0,2300830882.0
2018-12-24,'002227,╟б ль я╦,10.72,10.75,10.58,10.69,10.67,0.05,0.4686,0.383,844928,9020554.08,2364804128.0,2364804128.0
2018-12-21,'002227,╟б ль я╦,10.67,10.73,10.5,10.61,10.65,0.02,0.1878,0.4717,1040463,11028138.16,2353774258.0,2353774258.0
2018-12-20,'002227,╟б ль я╦,10.65,10.97,10.52,10.89,10.9,-0.25,-2.2936,0.9306,2052849,22027876.93,2349362310.0,2349362310.0
2018-12-19,'002227,╟б ль я╦,10.9,11.3,10.82,11.16,11.36,-0.46,-4.0493,1.1964,2639328,29048055.0,2404511660.0,2404511660.0
2018-12-18,'002227,╟б ль я╦,11.36,11.38,10.78,10.92,10.92,0.44,4.0293,1.6443,3627248,40369955.92,2505986464.0,2505986464.0
2018-12-17,'002227,╟б ль я╦,10.92,11.07,10.81,10.86,10.91,0.01,0.0917,0.9642,2127108,23261343.78,2408923608.0,2408923608.0
2018-12-14,'002227,╟б ль я╦,10.91,11.36,10.78,11.36,11.38,-0.47,-4.1301,1.4388,3173989,35074000.98,2406717634.0,2406717634.0
2018-12-13,'002227,╟б ль я╦,11.38,11.5,11.16,11.34,11.38,0.0,0.0,1.6832,3713135,42015461.27,2510398412.0,2510398412.0
2018-12-12,'002227,╟б ль я╦,11.38,11.88,11.11,11.3,11.52,-0.14,-1.2153,2.4438,5390978,61597947.76,2510398412.0,2510398412.0
2018-12-11,'002227,╟б ль я╦,11.52,11.85,10.76,10.85,11.11,0.41,3.6904,3.3275,7340467,83111315.46,2541282048.0,2541282048.0
2018-12-10,'002227,╟б ль я╦,11.11,11.23,10.06,10.15,10.21,0.9,8.8149,2.8888,6372683,70375480.54,2450837114.0,2450837114.0
2018-12-07,'002227,╟б ль я╦,10.21,10.4,10.13,10.26,10.25,-0.04,-0.3902,0.2678,590777,6057187.17,2252299454.0,2252299454.0
2018-12-06,'002227,╟б ль я╦,10.25,10.5,10.23,10.28,10.37,-0.12,-1.1572,0.3044,671600,6936464.0,2261123350.0,2261123350.0
2018-12-05,'002227,╟б ль я╦,10.37,10.58,10.33,10.58,10.58,-0.21,-1.9849,0.5226,1152821,12003073.4,2287595038.0,2287595038.0
2018-12-04,'002227,╟б ль я╦,10.58,10.6,10.41,10.52,10.49,0.09,0.858,0.4752,1048384,11058262.23,2333920492.0,2333920492.0
2018-12-03,'002227,╟б ль я╦,10.49,10.65,10.4,10.51,10.26,0.23,2.2417,0.6625,1461462,15377314.1,2314066726.0,2314066726.0
2018-11-30,'002227,╟б ль я╦,10.26,10.32,10.0,10.0,10.05,0.21,2.0896,0.431,950760,9669554.59,2263329324.0,2263329324.0
2018-11-29,'002227,╟б ль я╦,10.05,10.65,10.05,10.54,10.54,-0.49,-4.649,0.596,1314714,13597543.44,2217003870.0,2217003870.0
2018-11-28,'002227,╟б ль я╦,10.54,10.59,10.21,10.52,10.59,-0.05,-0.4721,0.8536,1882998,19589430.08,2325096596.0,2325096596.0
2018-11-27,'002227,╟б ль я╦,10.59,10.88,10.55,10.68,10.61,-0.02,-0.1885,0.6581,1451800,15524215.0,2336126466.0,2336126466.0
2018-11-26,'002227,╟б ль я╦,10.61,11.09,10.57,11.03,11.1,-0.49,-4.4144,1.1398,2514378,27046647.57,2340538414.0,2340538414.0
2018-11-23,'002227,╟б ль я╦,11.1,12.3,11.0,11.73,11.85,-0.75,-6.3291,3.0193,6660431,77768335.53,2448631140.0,2448631140.0
2018-11-22,'002227,╟б ль я╦,11.85,11.9,11.11,11.19,11.19,0.66,5.8981,1.8051,3982027,46121667.26,2614079190.0,2614079190.0
2018-11-21,'002227,╟б ль я╦,11.19,11.29,10.53,10.69,10.77,0.42,3.8997,1.2178,2686528,29489622.74,2468484906.0,2468484906.0
2018-11-20,'002227,╟б ль я╦,10.77,11.4,10.72,11.4,11.55,-0.78,-6.7532,1.4734,3250252,35696512.0,2375833998.0,2375833998.0
2018-11-19,'002227,╟б ль я╦,11.55,11.56,10.83,10.99,10.99,0.56,5.0955,1.544,3405984,38409990.44,2547899970.0,2547899970.0
2018-11-16,'002227,╟б ль я╦,10.99,11.07,10.74,10.87,10.8,0.19,1.7593,0.9443,2083175,22785330.45,2424365426.0,2424365426.0
2018-11-15,'002227,╟б ль я╦,10.8,10.8,10.42,10.42,10.56,0.24,2.2727,0.688,1517702,16258251.38,2382451920.0,2382451920.0
2018-11-14,'002227,╟б ль я╦,10.56,10.7,10.37,10.38,10.56,0.0,0.0,0.5149,1135900,12039300.0,2329508544.0,2329508544.0
2018-11-13,'002227,╟б ль я╦,10.56,10.61,10.28,10.33,10.37,0.19,1.8322,0.618,1363201,14281033.44,2329508544.0,2329508544.0
2018-11-12,'002227,╟б ль я╦,10.37,10.4,10.11,10.18,10.14,0.23,2.2682,0.4252,938000,9673170.9,2287595038.0,2287595038.0
2018-11-09,'002227,╟б ль я╦,10.14,10.37,10.09,10.09,10.19,-0.05,-0.4907,0.3154,695786,7104602.2,2236857636.0,2236857636.0
2018-11-08,'002227,╟б ль я╦,10.19,10.42,10.18,10.38,10.34,-0.15,-1.4507,0.3982,878507,9012665.04,2247887506.0,2247887506.0
2018-11-07,'002227,╟б ль я╦,10.34,10.42,10.21,10.26,10.27,0.07,0.6816,0.4626,1020475,10551729.2,2280977116.0,2280977116.0
2018-11-06,'002227,╟б ль я╦,10.27,10.4,10.02,10.23,10.21,0.06,0.5877,0.5449,1202135,12241729.05,2265535298.0,2265535298.0
2018-11-05,'002227,╟б ль я╦,10.21,10.38,10.11,10.37,10.35,-0.14,-1.3527,0.4746,1046977,10707665.06,2252299454.0,2252299454.0
2018-11-02,'002227,╟б ль я╦,10.35,10.45,10.0,10.05,9.95,0.4,4.0201,0.6961,1535550,15669503.02,2283183090.0,2283183090.0
2018-11-01,'002227,╟б ль я╦,9.95,10.0,9.82,9.82,9.84,0.11,1.1179,0.35,772000,7660487.0,2194944130.0,2194944130.0
2018-10-31,'002227,╟б ль я╦,9.84,9.89,9.69,9.69,9.69,0.15,1.548,0.2054,453200,4444407.0,2170678416.0,2170678416.0
2018-10-30,'002227,╟б ль я╦,9.69,9.7,9.4,9.44,9.49,0.2,2.1075,0.3353,739600,7107127.0,2137588806.0,2137588806.0
2018-10-29,'002227,╟б ль я╦,9.49,9.81,9.39,9.77,9.77,-0.28,-2.8659,0.323,712500,6776362.0,2093469326.0,2093469326.0
2018-10-26,'002227,╟б ль я╦,9.77,9.9,9.73,9.75,9.7,0.07,0.7216,0.309,681600,6681936.0,2155236598.0,2155236598.0
2018-10-25,'002227,╟б ль я╦,9.7,9.75,9.4,9.62,9.92,-0.22,-2.2177,0.2116,466674,4488369.92,2139794780.0,2139794780.0
2018-10-24,'002227,╟б ль я╦,9.92,9.96,9.67,9.84,9.84,0.08,0.813,0.2829,624000,6117824.0,2188326208.0,2188326208.0
2018-10-23,'002227,╟б ль я╦,9.84,10.06,9.77,9.9,9.97,-0.13,-1.3039,0.2916,643300,6371831.0,2170678416.0,2170678416.0
2018-10-22,'002227,╟б ль я╦,9.97,10.08,9.56,9.65,9.54,0.43,4.5073,0.4968,1096035,10918565.5,2199356078.0,2199356078.0
2018-10-19,'002227,╟б ль я╦,9.54,9.6,9.13,9.39,9.38,0.16,1.7058,0.2308,509135,4796164.0,2104499196.0,2104499196.0
2018-10-18,'002227,╟б ль я╦,9.38,9.6,9.38,9.6,9.65,-0.27,-2.7979,0.2029,447500,4245030.0,2069203612.0,2069203612.0
2018-10-17,'002227,╟б ль я╦,9.65,9.9,9.48,9.9,9.55,0.1,1.0471,0.1669,368235,3549094.0,2128764910.0,2128764910.0
2018-10-16,'002227,╟б ль я╦,9.55,10.1,9.39,9.94,9.93,-0.38,-3.8268,0.2945,649700,6261802.0,2106705170.0,2106705170.0
2018-10-15,'002227,╟б ль я╦,9.93,10.12,9.9,10.0,9.99,-0.06,-0.6006,0.2045,451100,4515449.0,2190532182.0,2190532182.0
2018-10-12,'002227,╟б ль я╦,9.99,10.14,9.21,9.93,10.0,-0.01,-0.1,0.4127,910296,8897554.04,2203768026.0,2203768026.0
2018-10-11,'002227,╟б ль я╦,10.0,10.6,9.86,10.5,10.91,-0.91,-8.341,0.6292,1388020,14238675.2,2205974000.0,2205974000.0
2018-10-10,'002227,╟б ль я╦,10.91,11.56,10.41,10.51,10.51,0.4,3.8059,0.4919,1085220,11945353.81,2406717634.0,2406717634.0
2018-10-09,'002227,╟б ль я╦,10.51,10.6,10.45,10.45,10.45,0.06,0.5742,0.1471,324400,3409857.0,2318478674.0,2318478674.0
2018-10-08,'002227,╟б ль я╦,10.45,10.89,10.38,10.89,10.92,-0.47,-4.304,0.2914,642802,6849392.76,2305242830.0,2305242830.0
2018-09-28,'002227,╟б ль я╦,10.92,10.99,10.85,10.85,10.85,0.07,0.6452,0.2477,546400,5971782.0,2408923608.0,2408923608.0
2018-09-27,'002227,╟б ль я╦,10.85,11.18,10.81,11.18,11.2,-0.35,-3.125,0.4162,918037,10058579.13,2393481790.0,2393481790.0
2018-09-26,'002227,╟б ль я╦,11.2,11.37,11.18,11.35,11.3,-0.1,-0.885,0.3585,790900,8929254.0,2470690880.0,2470690880.0
2018-09-25,'002227,╟б ль я╦,11.3,11.49,11.2,11.2,11.28,0.02,0.1773,0.3193,704300,8011629.0,2492750620.0,2492750620.0
2018-09-21,'002227,╟б ль я╦,11.28,11.44,11.15,11.29,11.2,0.08,0.7143,0.5061,1116522,12576874.16,2488338672.0,2488338672.0
2018-09-20,'002227,╟б ль я╦,11.2,11.31,11.12,11.29,11.17,0.03,0.2686,0.3004,662704,7425590.67,2470690880.0,2470690880.0
2018-09-19,'002227,╟б ль я╦,11.17,11.31,11.08,11.19,11.11,0.06,0.5401,0.4054,894400,10025029.54,2464072958.0,2464072958.0
2018-09-18,'002227,╟б ль я╦,11.11,11.14,10.82,10.87,10.97,0.14,1.2762,0.4227,932512,10273536.52,2450837114.0,2450837114.0
2018-09-17,'002227,╟б ль я╦,10.97,11.39,10.92,11.39,11.56,-0.59,-5.1038,0.5671,1251018,13912888.9,2419953478.0,2419953478.0
2018-09-14,'002227,╟б ль я╦,11.56,12.12,11.53,11.68,11.85,-0.29,-2.4473,0.7906,1744030,20634330.01,2550105944.0,2550105944.0
2018-09-13,'002227,╟б ль я╦,11.85,12.8,11.43,12.0,12.24,-0.39,-3.1863,1.3797,3043512,36104061.44,2614079190.0,2614079190.0
2018-09-12,'002227,╟б ль я╦,12.24,12.91,11.58,11.8,11.94,0.3,2.5126,1.8601,4103321,50610982.32,2700112176.0,2700112176.0
2018-09-11,'002227,╟б ль я╦,11.94,12.36,11.47,11.75,11.24,0.7,6.2278,1.1605,2560000,30379001.56,2633932956.0,2633932956.0
2018-09-10,'002227,╟б ль я╦,11.24,11.8,11.15,11.76,11.45,-0.21,-1.8341,0.2879,635000,7193669.0,2479514776.0,2479514776.0
2018-09-07,'002227,╟б ль я╦,11.45,11.8,11.01,11.13,11.2,0.25,2.2321,0.6056,1335837,15381000.96,2525840230.0,2525840230.0
2018-09-06,'002227,╟б ль я╦,11.2,11.2,10.8,10.82,10.85,0.35,3.2258,0.3286,724800,7937009.0,2470690880.0,2470690880.0
2018-09-05,'002227,╟б ль я╦,10.85,11.08,10.85,10.97,11.03,-0.18,-1.6319,0.1664,367100,4030095.0,2393481790.0,2393481790.0
2018-09-04,'002227,╟б ль я╦,11.03,11.06,10.18,10.84,10.98,0.05,0.4554,0.1938,427487,4659145.48,2433189322.0,2433189322.0
2018-09-03,'002227,╟б ль я╦,10.98,11.19,10.78,11.19,11.09,-0.11,-0.9919,0.1503,331467,3638789.8,2422159452.0,2422159452.0
2018-08-31,'002227,╟б ль я╦,11.09,11.31,11.09,11.31,11.31,-0.22,-1.9452,0.2406,530661,5922392.59,2446425166.0,2446425166.0
2018-08-30,'002227,╟б ль я╦,11.31,11.41,11.29,11.35,11.36,-0.05,-0.4401,0.1608,354789,4018466.7,2494956594.0,2494956594.0
2018-08-29,'002227,╟б ль я╦,11.36,11.46,11.36,11.45,11.47,-0.11,-0.959,0.2137,471400,5367046.56,2505986464.0,2505986464.0
